student_id,predicted_dropout_probability,predicted_dropout_flag,risk_category,support_action,observed_outcome
2852,0.1230547794162942,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2853,0.004606622952466669,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2854,0.1779198741862471,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2855,0.9873510010634128,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2856,0.08704139854583356,0,Low,Continue routine monitoring and reinforce the student's current supports.,Dropout
2857,0.09922494856291825,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2858,0.39144593841085235,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Dropout
2859,0.2505079398691384,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2860,0.43070390276531884,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Enrolled
2861,0.2918926370656521,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2862,0.020680672845658138,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2863,0.10305054647296384,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2864,0.18605044946382968,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2865,0.1316565482685511,0,Low,Continue routine monitoring and reinforce the student's current supports.,Dropout
2866,0.09057006933413105,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2867,0.9839257792443179,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2868,0.6500555877167028,1,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Graduate
2869,0.13580180483664403,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
2870,0.28674605983091533,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2871,0.010703043303037658,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2872,0.9793873969187112,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2873,0.07269800294431597,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
2874,0.5050254747502282,1,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Graduate
2875,0.997484666637724,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2876,0.20074103130376325,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
2877,0.9984838875725366,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2878,0.40234111273226236,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Enrolled
2879,0.6790134822557125,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2880,0.4531533696677202,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Dropout
2881,0.15904028779215157,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2882,0.08240200630794015,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
2883,0.8647967319637171,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2884,0.04554953567798249,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2885,0.06274744742132535,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2886,0.28747286188747684,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2887,0.17438566905564049,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2888,0.11381743519487572,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2889,0.060901992412299995,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2890,0.0622377116318825,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2891,0.3288517326664902,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2892,0.9799961570520318,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2893,0.04388727273922976,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2894,0.6696317227187619,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2895,0.35647700719179937,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Graduate
2896,0.04739730756625164,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2897,0.27356111043132847,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
2898,0.018342049274957903,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2899,0.13702534499739358,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2900,0.42229757923308037,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Graduate
2901,0.08684098321355627,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
2902,0.9316272316609759,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2903,0.02324606669311248,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2904,0.03035857574913292,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2905,0.5879474907824789,1,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Dropout
2906,0.1445668750200216,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2907,0.025534776829523296,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2908,0.03272505812594774,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2909,0.100651717493983,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2910,0.8096644952545801,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2911,0.9893804104283266,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2912,0.03590660413641711,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2913,0.9635334787766826,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2914,0.05765711451499419,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2915,0.9760124348485398,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2916,0.10488910916073765,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
2917,0.10075833285785035,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
